Complaint ID,Product,Sub-product,Issue,State,ZIP code,Date received,Company,Company response,Timely response?,Consumer disputed?,mes
1283507,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",FL,32909.0,1 days,TD Bank,Closed with explanation,True,Yes,3
1283505,Debt collection,Medical,Cont'd attempts collect debt not owed,VA,20166.0,1 days,"American Collections Enterprise, Inc.",Closed with explanation,True,Yes,3
1283500,Consumer loan,Vehicle loan,Managing the loan or lease,TX,78214.0,1 days,Ally Financial Inc.,In progress,True,,3
1283515,Debt collection,,Cont'd attempts collect debt not owed,CA,91750.0,1 days,"CCS Financial Services, Inc.",Closed with explanation,True,Yes,3
1283516,Debt collection,,Cont'd attempts collect debt not owed,CA,91750.0,1 days,Wells Fargo,Closed with non-monetary relief,True,,3
1283755,Debt collection,Credit card,Cont'd attempts collect debt not owed,AZ,85048.0,1 days,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,True,,3
1283748,Credit reporting,,Incorrect information on credit report,MS,39556.0,1 days,Equifax,In progress,True,,3
1282240,Debt collection,Payday loan,Communication tactics,TX,77055.0,3 days,"Enova International, Inc.",Closed with explanation,True,,3
1283229,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",FL,32081.0,1 days,Wells Fargo,Closed with explanation,True,,3
1283202,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",MD,21208.0,1 days,"Bogman, Inc",Closed with explanation,True,,3
1283243,Money transfers,International money transfer,Other transaction issues,LA,71378.0,1 days,Navy FCU,In progress,True,,3
1282927,Debt collection,,Disclosure verification of debt,TX,77073.0,0 days,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,True,,3
1282563,Consumer loan,Vehicle loan,Taking out the loan or lease,TX,75662.0,0 days,Ally Financial Inc.,In progress,True,,3
1282406,Credit reporting,,Unable to get credit report/credit score,OH,44484.0,0 days,Equifax,Closed with explanation,True,,3
1281438,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",CA,92024.0,0 days,Nationstar Mortgage,Closed with explanation,True,,3
1282235,Debt collection,Credit card,Communication tactics,CA,90034.0,0 days,Citibank,Closed with non-monetary relief,True,,3
1281196,Credit reporting,,Unable to get credit report/credit score,PA,19468.0,0 days,Equifax,Closed with explanation,True,,3
1281192,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,NJ,7093.0,0 days,"Convergent Resources, Inc.",Closed with explanation,True,Yes,3
1281162,Credit reporting,,Incorrect information on credit report,MA,2072.0,0 days,Equifax,Closed with explanation,True,,3
1281161,Credit reporting,,Incorrect information on credit report,MA,2072.0,0 days,TransUnion,Closed with non-monetary relief,True,,3
1281872,Debt collection,,Cont'd attempts collect debt not owed,TX,79761.0,4 days,Transworld Systems Inc.,In progress,True,,3
1281923,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,OH,45342.0,0 days,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,True,,3
1281600,Credit reporting,,Incorrect information on credit report,TX,79404.0,0 days,Equifax,Closed with explanation,True,,3
1281510,Debt collection,Medical,Cont'd attempts collect debt not owed,TX,75028.0,0 days,"Convergent Resources, Inc.",Closed with explanation,True,,3
1281435,Debt collection,Medical,False statements or representation,DC,20009.0,0 days,"Aargon Agency, Inc.",Closed,True,,3
1281718,Credit reporting,,Incorrect information on credit report,GA,30705.0,0 days,Equifax,Closed with explanation,True,,3
1281558,Credit reporting,,Credit reporting company's investigation,WI,54911.0,0 days,TransUnion,Closed with explanation,True,,3
1281648,Credit reporting,,Incorrect information on credit report,MA,2119.0,0 days,TransUnion,Closed with non-monetary relief,True,,3
1281711,Credit reporting,,Credit monitoring or identity protection,NY,10940.0,0 days,TransUnion,Closed with explanation,True,,3
1281667,Credit reporting,,Incorrect information on credit report,LA,70816.0,0 days,Equifax,Closed with explanation,True,,3
1281614,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",CT,6512.0,6 days,Ally Financial Inc.,In progress,True,,3
1281649,Credit reporting,,Incorrect information on credit report,MA,2119.0,0 days,Equifax,Closed with explanation,True,,3
1281544,Debt collection,"Other (phone, health club, etc.)",False statements or representation,MS,39564.0,0 days,"Eastern Account Systems of Connecticut, Inc.",Closed with explanation,True,,3
1281806,Credit reporting,,Incorrect information on credit report,CA,92021.0,0 days,TransUnion,Closed with explanation,True,,3
1281557,Credit reporting,,Credit reporting company's investigation,WI,54911.0,0 days,Equifax,Closed with explanation,True,,3
1281870,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",MD,20772.0,0 days,Nationstar Mortgage,Closed with explanation,True,,3
1281929,Bank account or service,Cashing a check without an account,"Account opening, closing, or management",NE,68632.0,0 days,U.S. Bancorp,Closed with explanation,True,,3
1281990,Credit reporting,,Credit reporting company's investigation,VA,23168.0,0 days,Equifax,In progress,True,,3
1282002,Consumer loan,Vehicle loan,Managing the loan or lease,CO,80422.0,0 days,Ally Financial Inc.,In progress,True,,3
1281728,Debt collection,Medical,Disclosure verification of debt,NY,11720.0,0 days,"Independent Recovery Resources, Inc.",Closed with non-monetary relief,True,,3
1281971,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",MD,20613.0,0 days,Nationstar Mortgage,Closed with explanation,True,,3
1281942,Money transfers,International money transfer,Other transaction issues,CA,90032.0,0 days,MoneyGram,In progress,True,,3
1281283,Credit reporting,,Credit reporting company's investigation,IL,60466.0,0 days,Equifax,Closed with explanation,True,,3
1281943,Consumer loan,Vehicle lease,Problems when you are unable to pay,CA,93063.0,0 days,Ally Financial Inc.,In progress,True,,3
1281807,Credit reporting,,Incorrect information on credit report,CA,92021.0,0 days,Equifax,Closed with explanation,True,,3
1282004,Debt collection,"Other (phone, health club, etc.)",Communication tactics,TX,78041.0,4 days,Citibank,Closed with explanation,True,,3
1282229,Credit reporting,,Unable to get credit report/credit score,MN,55426.0,0 days,Equifax,Closed with non-monetary relief,True,,3
1282099,Bank account or service,Other bank product/service,"Account opening, closing, or management",NC,27540.0,0 days,JPMorgan Chase,Closed with non-monetary relief,True,,3
1281285,Credit reporting,,Incorrect information on credit report,TX,79935.0,0 days,Equifax,Closed with explanation,True,,3
1281145,Credit reporting,,Credit monitoring or identity protection,MD,21208.0,0 days,Equifax,Closed with explanation,True,,3
1282061,Debt collection,,Cont'd attempts collect debt not owed,SC,29709.0,0 days,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,True,,3
1282032,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",CA,94603.0,0 days,Nationstar Mortgage,Closed with explanation,True,,3
1282163,Credit reporting,,Unable to get credit report/credit score,IL,60642.0,0 days,Equifax,Closed with explanation,True,,3
1282138,Consumer loan,Vehicle loan,Problems when you are unable to pay,CA,91360.0,0 days,Toyota Motor Credit Corporation,Closed with explanation,True,,3
1281305,Debt collection,Medical,Cont'd attempts collect debt not owed,IL,60649.0,0 days,Transworld Systems Inc.,In progress,True,,3
1281468,Debt collection,,Communication tactics,FL,32828.0,3 days,Professional Recovery Management,Closed with explanation,True,,3
1281123,Debt collection,,Taking/threatening an illegal action,PA,17101.0,0 days,Niagara Portfolio Solutions LLC,Closed,True,,3
1282735,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,CT,6117.0,0 days,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,True,Yes,3
1282356,Bank account or service,Checking account,Using a debit or ATM card,ID,83852.0,0 days,U.S. Bancorp,Closed with explanation,True,,3
1282367,Credit reporting,,Incorrect information on credit report,HI,96734.0,0 days,Equifax,Closed with explanation,True,,3
1282703,Credit reporting,,Incorrect information on credit report,TX,75751.0,0 days,Equifax,Closed with explanation,True,,3
1282484,Credit reporting,,Incorrect information on credit report,NY,10016.0,0 days,Equifax,Closed with explanation,True,,3
1282456,Bank account or service,Other bank product/service,Deposits and withdrawals,NJ,7090.0,0 days,Wells Fargo,Closed with explanation,True,,3
1282635,Student loan,Non-federal student loan,Getting a loan,FL,34203.0,3 days,Discover,Closed with non-monetary relief,True,,3
1282513,Credit reporting,,Unable to get credit report/credit score,GA,30315.0,0 days,Equifax,Closed with non-monetary relief,True,,3
1282612,Credit card,,Other,OH,43123.0,0 days,JPMorgan Chase,Closed with explanation,True,,3
1281128,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",CA,92101.0,0 days,Ocwen,Closed with explanation,True,,3
1282845,Bank account or service,Other bank product/service,Problems caused by my funds being low,CO,80302.0,4 days,Wells Fargo,Closed with monetary relief,True,,3
1282773,Credit reporting,,Credit reporting company's investigation,AL,36092.0,0 days,Equifax,In progress,True,,3
1282901,Credit reporting,,Incorrect information on credit report,GA,30510.0,0 days,Equifax,Closed with non-monetary relief,True,,3
1282849,Bank account or service,Savings account,"Account opening, closing, or management",CA,91601.0,4 days,Wells Fargo,Closed with explanation,True,,3
1282879,Credit reporting,,Credit reporting company's investigation,NE,68372.0,0 days,Equifax,Closed with explanation,True,,3
1282976,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",VA,22193.0,0 days,WestStar Mortgage Inc.,In progress,True,,3
1282948,Credit reporting,,Incorrect information on credit report,VA,24550.0,0 days,Equifax,Closed with explanation,True,,3
1282931,Debt collection,Medical,Communication tactics,IL,60659.0,0 days,"Harris & Harris, Ltd.",Closed with explanation,True,,3
1282971,Credit reporting,,Unable to get credit report/credit score,NC,27511.0,0 days,Equifax,Closed with non-monetary relief,True,,3
1282953,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",GA,30019.0,0 days,Astoria Bank,In progress,True,,3
1283223,Credit card,,Cash advance fee,OH,43017.0,1 days,JPMorgan Chase,Closed with monetary relief,True,,3
1283214,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,GA,30345.0,3 days,Prince Parker & Associates,Closed with explanation,True,,3
1283212,Debt collection,Medical,Disclosure verification of debt,CA,92663.0,1 days,"CMRE Financial Services, Inc.",In progress,True,,3
1283232,Credit reporting,,Incorrect information on credit report,UT,84738.0,1 days,Equifax,Closed with explanation,True,,3
1283236,Credit reporting,,Incorrect information on credit report,FL,33326.0,1 days,Equifax,Closed with explanation,True,,3
1283249,Bank account or service,Checking account,"Account opening, closing, or management",CA,95823.0,1 days,The Huntington National Bank,In progress,True,,3
1281385,Credit reporting,,Unable to get credit report/credit score,PA,15136.0,1 days,Experian,Closed with non-monetary relief,True,,3
1280327,Bank account or service,Savings account,"Account opening, closing, or management",CA,92845.0,5 days,Ally Financial Inc.,In progress,True,,3
1281350,Payday loan,,Can't contact lender,TX,78224.0,1 days,Speedy Cash Holdings,Closed with explanation,True,,3
1279379,Credit reporting,,Incorrect information on credit report,CA,90249.0,0 days,TransUnion,Closed with explanation,True,,3
1281097,Debt collection,,Communication tactics,OH,45065.0,0 days,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,True,,3
1279668,Money transfers,International money transfer,Fraud or scam,NY,11229.0,0 days,MoneyGram,Closed with explanation,True,Yes,3
1279375,Credit reporting,,Incorrect information on credit report,CA,92879.0,0 days,Equifax,In progress,True,,3
1279371,Debt collection,,Cont'd attempts collect debt not owed,CA,94533.0,0 days,"States Recovery Systems, Inc.",Closed with explanation,True,,3
1279373,Credit reporting,,Incorrect information on credit report,CA,92879.0,0 days,Experian,In progress,True,,3
1279158,Credit reporting,,Incorrect information on credit report,TX,78403.0,0 days,TransUnion,Closed with explanation,True,,3
1279135,Debt collection,,Cont'd attempts collect debt not owed,VA,23847.0,0 days,Ocwen,Closed with explanation,True,,3
1281376,Credit card,,APR or interest rate,MI,49006.0,1 days,JPMorgan Chase,Closed with explanation,True,,3
1279816,Debt collection,,Cont'd attempts collect debt not owed,CA,92376.0,0 days,"CashCall, Inc.",Closed with explanation,True,Yes,3
1279451,Debt collection,Non-federal student loan,Improper contact or sharing of info,NY,11230.0,4 days,"The Law Office of Kevin Z. Shine, PLLC",Closed with explanation,True,,3
1279390,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",FL,33324.0,0 days,Ocwen,Closed with explanation,True,,3
1279632,Credit reporting,,Credit reporting company's investigation,NY,11358.0,0 days,Experian,In progress,True,,3
1279573,Credit reporting,,Credit reporting company's investigation,UT,84532.0,0 days,Experian,Closed with explanation,True,,3
1279716,Payday loan,,Charged fees or interest I didn't expect,OH,43506.0,0 days,"Enova International, Inc.",Closed with explanation,True,,3
1279679,Credit reporting,,Incorrect information on credit report,PR,612.0,0 days,Experian,In progress,True,,3
1280588,Debt collection,Payday loan,Taking/threatening an illegal action,UT,84405.0,0 days,Cottonwood Financial Ltd.,Closed with explanation,True,,3
1279883,Credit reporting,,Incorrect information on credit report,CO,80231.0,0 days,Equifax,In progress,True,,3
1280166,Bank account or service,Checking account,"Account opening, closing, or management",OH,44889.0,4 days,KeyBank NA,Closed with non-monetary relief,True,,3
1279975,Credit reporting,,Unable to get credit report/credit score,KY,40503.0,0 days,Experian,Closed with non-monetary relief,True,,3
1280370,Credit reporting,,Incorrect information on credit report,PA,19134.0,0 days,TransUnion,Closed with explanation,True,,3
1280196,Credit card,,Late fee,MN,55118.0,0 days,Amex,Closed with explanation,True,,3
1280317,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",IN,46342.0,0 days,Flagstar Bank,In progress,True,,3
1280301,Debt collection,Federal student loan,Improper contact or sharing of info,NV,89148.0,1 days,Transworld Systems Inc.,In progress,True,,3
